Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[420]    0.0    0.00    0.00       1         _ZN5async6detail9task_funcINS_20threadpool_schedulerENS0_14root_exec_funcIS2_NS0_9fake_voidEZNS0_24parallel_invoke_internalILm0ELm2EE3runIS2_St5tupleIJOZ4mainEUlvE3_OZ4mainEUlvE4_EEEEvRT_RKT0_EUlvE_Lb0EEES4_EC1IJSJ_EEEDpOT_ [420]
                0.00    0.00       1/9           async::detail::task_result<async::detail::fake_void>::task_result() [79]
                0.00    0.00       1/7           main::{lambda()#6}&& std::forward<void async::detail::parallel_invoke_internal<0ul, 2ul>::run<async::threadpool_scheduler, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> >(async::threadpool_scheduler&, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> const&)::{lambda()#1}>(std::remove_reference<main::{lambda()#6}&&>::type&) [121]
                0.00    0.00       1/1           _ZN5async6detail11func_holderINS0_14root_exec_funcINS_20threadpool_schedulerENS0_9fake_voidEZNS0_24parallel_invoke_internalILm0ELm2EE3runIS3_St5tupleIJOZ4mainEUlvE3_OZ4mainEUlvE4_EEEEvRT_RKT0_EUlvE_Lb0EEEvE9init_funcIJSJ_EEEvDpOT_ [322]
-----------------------------------------------
                0.00    0.00       1/1           async::local_task<async::threadpool_scheduler, void async::detail::parallel_invoke_internal<0ul, 2ul>::run<async::threadpool_scheduler, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> >(async::threadpool_scheduler&, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> const&)::{lambda()#1}>::~local_task() [280]
[421]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, async::detail::fake_void, void async::detail::parallel_invoke_internal<0ul, 2ul>::run<async::threadpool_scheduler, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> >(async::threadpool_scheduler&, std::tuple<main::{lambda()#5}&&, main::{lambda()#6}&&> const&)::{lambda()#1}, false>, async::detail::fake_void>::~task_func() [421]
                0.00    0.00       1/62          std::atomic<async::detail::task_state>::load(std::memory_order) const [18]
                0.00    0.00       1/8           async::detail::task_result<async::detail::fake_void>::~task_result() [88]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_base_deleter::do_delete(async::detail::task_base*) <cycle 1> [110]
[422]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, int>::destroy(async::detail::task_base*) [422]
                0.00    0.00       1/7           async::detail::task_base::operator delete(void*) [112]
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, int>::~task_func() [424]
-----------------------------------------------
                0.00    0.00       1/1           async::task<async::detail::remove_task<std::result_of<std::decay<main::{lambda()#2}>::type ()>::type>::type> async::spawn<async::threadpool_scheduler, main::{lambda()#2}>(async::threadpool_scheduler&, std::decay&&) [308]
[423]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, int>::task_func<{lambda()#2}>({lambda()#2}&&) [423]
                0.00    0.00       1/5           async::detail::task_result<int>::task_result() [137]
                0.00    0.00       1/7           main::{lambda()#2}&& std::forward<main::{lambda()#2}>(std::remove_reference<main::{lambda()#2}>::type&) [118]
                0.00    0.00       1/1           void async::detail::func_holder<async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, void>::init_func<{lambda()#2}>({lambda()#2}&&) [324]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, int>::destroy(async::detail::task_base*) [422]
[424]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::root_exec_func<async::threadpool_scheduler, int, main::{lambda()#2}, false>, int>::~task_func() [424]
                0.00    0.00       1/62          std::atomic<async::detail::task_state>::load(std::memory_order) const [18]
                0.00    0.00       1/5           async::detail::task_result<int>::~task_result() [138]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_base_deleter::do_delete(async::detail::task_base*) <cycle 1> [110]
[425]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::destroy(async::detail::task_base*) [425]
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::~task_func() [428]
                0.00    0.00       1/7           async::detail::task_base::operator delete(void*) [112]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}::operator()(async::detail::ref_count_ptr<async::detail::task_base>) const <cycle 2> [86]
[426]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::schedule(async::detail::task_base*, async::detail::ref_count_ptr<async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void> >) [426]
                0.00    0.00       1/39          async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
                0.00    0.00       1/58          std::remove_reference<async::detail::ref_count_ptr<async::detail::task_base>&>::type&& std::move<async::detail::ref_count_ptr<async::detail::task_base>&>(async::detail::ref_count_ptr<async::detail::task_base>&) [19]
                0.00    0.00       1/2           void async::detail::task_base::run_continuation<async::threadpool_scheduler>(async::threadpool_scheduler&, async::detail::ref_count_ptr<async::detail::task_base>&&) [244]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_traits<async::task<std::tuple<async::task<void>, async::task<int> > >, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>::task_type async::detail::basic_task<std::tuple<async::task<void>, async::task<int> > >::then_internal<async::threadpool_scheduler, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >(async::threadpool_scheduler&, async::task<std::tuple<async::task<void>, async::task<int> > >&&, async::detail::continuation_traits&&) const [437]
[427]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::task_func<{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >({lambda(std::tuple<async::task<void>, async::task<int> >)#4}&&, async::task<std::tuple<async::task<void>, async::task<int> > >&&) [427]
                0.00    0.00       1/9           async::detail::task_result<async::detail::fake_void>::task_result() [79]
                0.00    0.00       1/4           async::task<std::tuple<async::task<void>, async::task<int> > >&& std::forward<async::task<std::tuple<async::task<void>, async::task<int> > > >(std::remove_reference<async::task<std::tuple<async::task<void>, async::task<int> > > >::type&) [177]
                0.00    0.00       1/1           void async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, void>::init_func<{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >({lambda(std::tuple<async::task<void>, async::task<int> >)#4}&&, async::task<std::tuple<async::task<void>, async::task<int> > >&&) [330]
                0.00    0.00       1/8           main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}&& std::forward<main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>(std::remove_reference<main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>::type&) [104]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::destroy(async::detail::task_base*) [425]
[428]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::~task_func() [428]
                0.00    0.00       1/62          std::atomic<async::detail::task_state>::load(std::memory_order) const [18]
                0.00    0.00       1/8           async::detail::task_result<async::detail::fake_void>::~task_result() [88]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_base_deleter::do_delete(async::detail::task_base*) <cycle 1> [110]
[429]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::destroy(async::detail::task_base*) [429]
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::~task_func() [432]
                0.00    0.00       1/7           async::detail::task_base::operator delete(void*) [112]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}::operator()(async::detail::ref_count_ptr<async::detail::task_base>) const <cycle 2> [86]
[430]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::schedule(async::detail::task_base*, async::detail::ref_count_ptr<async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int> >) [430]
                0.00    0.00       1/39          async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
                0.00    0.00       1/58          std::remove_reference<async::detail::ref_count_ptr<async::detail::task_base>&>::type&& std::move<async::detail::ref_count_ptr<async::detail::task_base>&>(async::detail::ref_count_ptr<async::detail::task_base>&) [19]
                0.00    0.00       1/2           void async::detail::task_base::run_continuation<async::threadpool_scheduler>(async::threadpool_scheduler&, async::detail::ref_count_ptr<async::detail::task_base>&&) [244]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_traits<async::task<int>, main::{lambda(int)#3}>::task_type async::detail::basic_task<int>::then_internal<async::threadpool_scheduler, main::{lambda(int)#3}, async::task<int> >(async::threadpool_scheduler&, async::task<int>&&, async::detail::continuation_traits&&) const [440]
[431]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::task_func<{lambda(int)#3}, async::task<int> >({lambda(int)#3}&&, async::task<int>&&) [431]
                0.00    0.00       1/5           async::detail::task_result<int>::task_result() [137]
                0.00    0.00       1/13          async::task<int>&& std::forward<async::task<int> >(std::remove_reference<async::task<int> >::type&) [59]
                0.00    0.00       1/8           main::{lambda(int)#3}&& std::forward<main::{lambda(int)#3}>(std::remove_reference<main::{lambda(int)#3}>::type&) [105]
                0.00    0.00       1/1           void async::detail::func_holder<async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, void>::init_func<{lambda(int)#3}, async::task<int> >({lambda(int)#3}&&, async::task<int>&&) [332]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::destroy(async::detail::task_base*) [429]
[432]    0.0    0.00    0.00       1         async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::~task_func() [432]
                0.00    0.00       1/62          std::atomic<async::detail::task_state>::load(std::memory_order) const [18]
                0.00    0.00       1/5           async::detail::task_result<int>::~task_result() [138]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[433]    0.0    0.00    0.00       1         async::int_range<std::common_type<int, int>::type> async::irange<int, int>(int, int) [433]
                0.00    0.00       1/1           async::int_range<int>::int_range(int, int) [435]
-----------------------------------------------
                0.00    0.00       1/1           main [8]
[434]    0.0    0.00    0.00       1         async::task<std::tuple<std::decay<async::task<void>&>::type, std::decay<async::task<int>&>::type> > async::when_all<async::task<void>&, async::task<int>&>(async::task<void>&, async::task<int>&) [434]
                0.00    0.00       1/1           async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > >::when_all_state(unsigned long) [347]
                0.00    0.00       1/2           async::task<int>& std::forward<async::task<int>&>(std::remove_reference<async::task<int>&>::type&) [268]
                0.00    0.00       1/1           async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::get_task() [316]
                0.00    0.00       1/1           async::task<void>& std::forward<async::task<void>&>(std::remove_reference<async::task<void>&>::type&) [480]
                0.00    0.00       1/1           void async::detail::when_all_variadic<0ul, std::tuple<async::task<void>, async::task<int> >, async::task<void>&, async::task<int>&>(async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > >*, async::task<void>&, async::task<int>&) [365]
-----------------------------------------------
                0.00    0.00       1/1           async::int_range<std::common_type<int, int>::type> async::irange<int, int>(int, int) [433]
[435]    0.0    0.00    0.00       1         async::int_range<int>::int_range(int, int) [435]
-----------------------------------------------
                                   1             async::detail::when_all_state<std::tuple<async::task<void>, async::task<int> > >::~when_all_state() <cycle 2> [348]
[436]    0.0    0.00    0.00       1         async::event_task<std::tuple<async::task<void>, async::task<int> > >::set(std::tuple<async::task<void>, async::task<int> >&&) const <cycle 2> [436]
                0.00    0.00       1/3           std::remove_reference<std::tuple<async::task<void>, async::task<int> >&>::type&& std::move<std::tuple<async::task<void>, async::task<int> >&>(std::tuple<async::task<void>, async::task<int> >&) [208]
                                   1             bool async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::set_internal<std::tuple<async::task<void>, async::task<int> > >(std::tuple<async::task<void>, async::task<int> >&&) const <cycle 2> [443]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_traits<async::task<std::tuple<async::task<void>, async::task<int> > >, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>::task_type async::task<std::tuple<async::task<void>, async::task<int> > >::then<async::threadpool_scheduler, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>(async::threadpool_scheduler&, async::detail::continuation_traits&&) [295]
[437]    0.0    0.00    0.00       1         async::detail::continuation_traits<async::task<std::tuple<async::task<void>, async::task<int> > >, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>::task_type async::detail::basic_task<std::tuple<async::task<void>, async::task<int> > >::then_internal<async::threadpool_scheduler, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >(async::threadpool_scheduler&, async::task<std::tuple<async::task<void>, async::task<int> > >&&, async::detail::continuation_traits&&) const [437]
                0.00    0.00       3/11          async::task<void>::internal_task_type* async::detail::get_internal_task<async::task<void> >(async::task<void> const&) [70]
                0.00    0.00       2/30          async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::task_base*) [26]
                0.00    0.00       2/99          async::detail::ref_count_ptr<async::detail::task_base>::~ref_count_ptr() <cycle 1> [14]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/39          async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
                0.00    0.00       1/8           main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}&& std::forward<main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>(std::remove_reference<main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>::type&) [104]
                0.00    0.00       1/10          async::task<void>::task() [74]
                0.00    0.00       1/4           async::task<std::tuple<async::task<void>, async::task<int> > >&& std::forward<async::task<std::tuple<async::task<void>, async::task<int> > > >(std::remove_reference<async::task<std::tuple<async::task<void>, async::task<int> > > >::type&) [177]
                0.00    0.00       1/7           async::detail::task_base::operator new(unsigned long) [113]
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<std::tuple<async::task<void>, async::task<int> > >, async::detail::fake_void, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, std::integral_constant<bool, true>, false>, async::detail::fake_void>::task_func<{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >({lambda(std::tuple<async::task<void>, async::task<int> >)#4}&&, async::task<std::tuple<async::task<void>, async::task<int> > >&&) [427]
                0.00    0.00       1/4           void async::detail::set_internal_task<async::task<void> >(async::task<void>&, async::detail::ref_count_ptr<async::detail::task_base>) [156]
                0.00    0.00       1/14          async::detail::ref_count_base<async::detail::task_base, async::detail::task_base_deleter>::add_ref_unlocked() [55]
                0.00    0.00       1/2           async::threadpool_scheduler* std::addressof<async::threadpool_scheduler>(async::threadpool_scheduler&) [271]
                0.00    0.00       1/2           void async::detail::task_base::add_continuation<async::threadpool_scheduler>(async::threadpool_scheduler&, async::detail::ref_count_ptr<async::detail::task_base>) [242]
-----------------------------------------------
                0.00    0.00       1/1           async::task<int>::get() [299]
[438]    0.0    0.00    0.00       1         async::detail::basic_task<int>::get_internal() const [438]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/1           async::detail::basic_task<int>::internal_task_type* async::detail::get_internal_task<async::detail::basic_task<int> >(async::detail::basic_task<int> const&) [361]
                0.00    0.00       1/4           async::detail::task_result<int>::wait_and_throw() [150]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_traits<async::task<int>, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >::task_type async::task<int>::then<async::detail::inline_scheduler_impl, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >(async::detail::inline_scheduler_impl&, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >&&) [301]
[439]    0.0    0.00    0.00       1         async::detail::continuation_traits<async::task<int>, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >::task_type async::detail::basic_task<int>::then_internal<async::detail::inline_scheduler_impl, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, async::task<int> >(async::detail::inline_scheduler_impl&, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<int>&&) const [439]
                0.00    0.00       3/11          async::task<void>::internal_task_type* async::detail::get_internal_task<async::task<void> >(async::task<void> const&) [70]
                0.00    0.00       2/30          async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::task_base*) [26]
                0.00    0.00       2/99          async::detail::ref_count_ptr<async::detail::task_base>::~ref_count_ptr() <cycle 1> [14]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/39          async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
                0.00    0.00       1/10          async::task<void>::task() [74]
                0.00    0.00       1/7           async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >&& std::forward<async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >(std::remove_reference<async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >::type&) [117]
                0.00    0.00       1/13          async::task<int>&& std::forward<async::task<int> >(std::remove_reference<async::task<int> >::type&) [59]
                0.00    0.00       1/7           async::detail::task_base::operator new(unsigned long) [113]
                0.00    0.00       1/1           async::detail::task_func<async::detail::inline_scheduler_impl, async::detail::continuation_exec_func<async::detail::inline_scheduler_impl, async::task<int>, async::detail::fake_void, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, std::integral_constant<bool, false>, false>, async::detail::fake_void>::task_func<async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, async::task<int> >(async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<int>&&) [410]
                0.00    0.00       1/4           void async::detail::set_internal_task<async::task<void> >(async::task<void>&, async::detail::ref_count_ptr<async::detail::task_base>) [156]
                0.00    0.00       1/14          async::detail::ref_count_base<async::detail::task_base, async::detail::task_base_deleter>::add_ref_unlocked() [55]
                0.00    0.00       1/2           async::detail::inline_scheduler_impl* std::addressof<async::detail::inline_scheduler_impl>(async::detail::inline_scheduler_impl&) [272]
                0.00    0.00       1/2           void async::detail::task_base::add_continuation<async::detail::inline_scheduler_impl>(async::detail::inline_scheduler_impl&, async::detail::ref_count_ptr<async::detail::task_base>) [241]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_traits<async::task<int>, main::{lambda(int)#3}>::task_type async::task<int>::then<async::threadpool_scheduler, main::{lambda(int)#3}>(async::threadpool_scheduler&, async::detail::continuation_traits&&) [300]
[440]    0.0    0.00    0.00       1         async::detail::continuation_traits<async::task<int>, main::{lambda(int)#3}>::task_type async::detail::basic_task<int>::then_internal<async::threadpool_scheduler, main::{lambda(int)#3}, async::task<int> >(async::threadpool_scheduler&, async::task<int>&&, async::detail::continuation_traits&&) const [440]
                0.00    0.00       3/7           async::task<int>::internal_task_type* async::detail::get_internal_task<async::task<int> >(async::task<int> const&) [109]
                0.00    0.00       2/30          async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::task_base*) [26]
                0.00    0.00       2/99          async::detail::ref_count_ptr<async::detail::task_base>::~ref_count_ptr() <cycle 1> [14]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/39          async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
                0.00    0.00       1/6           async::task<int>::task() [123]
                0.00    0.00       1/13          async::task<int>&& std::forward<async::task<int> >(std::remove_reference<async::task<int> >::type&) [59]
                0.00    0.00       1/8           main::{lambda(int)#3}&& std::forward<main::{lambda(int)#3}>(std::remove_reference<main::{lambda(int)#3}>::type&) [105]
                0.00    0.00       1/7           async::detail::task_base::operator new(unsigned long) [113]
                0.00    0.00       1/1           async::detail::task_func<async::threadpool_scheduler, async::detail::continuation_exec_func<async::threadpool_scheduler, async::task<int>, int, main::{lambda(int)#3}, std::integral_constant<bool, true>, false>, int>::task_func<{lambda(int)#3}, async::task<int> >({lambda(int)#3}&&, async::task<int>&&) [431]
                0.00    0.00       1/2           void async::detail::set_internal_task<async::task<int> >(async::task<int>&, async::detail::ref_count_ptr<async::detail::task_base>) [233]
                0.00    0.00       1/14          async::detail::ref_count_base<async::detail::task_base, async::detail::task_base_deleter>::add_ref_unlocked() [55]
                0.00    0.00       1/2           async::threadpool_scheduler* std::addressof<async::threadpool_scheduler>(async::threadpool_scheduler&) [271]
                0.00    0.00       1/2           void async::detail::task_base::add_continuation<async::threadpool_scheduler>(async::threadpool_scheduler&, async::detail::ref_count_ptr<async::detail::task_base>) [242]
-----------------------------------------------
                0.00    0.00       1/1           async::task<void>::get() [304]
[441]    0.0    0.00    0.00       1         async::detail::basic_task<void>::get_internal() const [441]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/1           async::detail::basic_task<void>::internal_task_type* async::detail::get_internal_task<async::detail::basic_task<void> >(async::detail::basic_task<void> const&) [362]
                0.00    0.00       1/5           async::detail::task_result<async::detail::fake_void>::wait_and_throw() [136]
-----------------------------------------------
                0.00    0.00       1/1           async::detail::continuation_traits<async::task<void>, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >::task_type async::task<void>::then<async::detail::inline_scheduler_impl, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >(async::detail::inline_scheduler_impl&, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >&&) [305]
[442]    0.0    0.00    0.00       1         async::detail::continuation_traits<async::task<void>, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >::task_type async::detail::basic_task<void>::then_internal<async::detail::inline_scheduler_impl, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >, async::task<void> >(async::detail::inline_scheduler_impl&, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<void>&&) const [442]
                0.00    0.00       3/11          async::task<void>::internal_task_type* async::detail::get_internal_task<async::task<void> >(async::task<void> const&) [70]
                0.00    0.00       2/30          async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::task_base*) [26]
                0.00    0.00       2/99          async::detail::ref_count_ptr<async::detail::task_base>::~ref_count_ptr() <cycle 1> [14]
                0.00    0.00       1/23          async::detail::ref_count_ptr<async::detail::task_base>::operator bool() const [30]
                0.00    0.00       1/39          async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
                0.00    0.00       1/7           async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >&& std::forward<async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >(std::remove_reference<async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >::type&) [116]
                0.00    0.00       1/10          async::task<void>::task() [74]
                0.00    0.00       1/9           async::task<void>&& std::forward<async::task<void> >(std::remove_reference<async::task<void> >::type&) [84]
                0.00    0.00       1/7           async::detail::task_base::operator new(unsigned long) [113]
                0.00    0.00       1/1           async::detail::task_func<async::detail::inline_scheduler_impl, async::detail::continuation_exec_func<async::detail::inline_scheduler_impl, async::task<void>, async::detail::fake_void, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >, std::integral_constant<bool, false>, false>, async::detail::fake_void>::task_func<async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >, async::task<void> >(async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<void>&&) [415]
